id_unico,id_producto,nombre,marca,color,precio_actual,precio_anterior,precio_minimo,precio_maximo,moneda,categoria,es_nuevo,en_descuento,promocion,venta_rapida,disponibilidad,proximamente,en_linea,tallas_disponibles,cantidad_tallas,stock_total_api,url_producto,url_imagen,fuente
H&M_1329670010,1329670010,Cotton T-Shirt,H&M,Pale yellow,7.99,,7.99,7.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XL, XXL, M, L, S",5,10,https://www2.hm.com/en_us/productpage.1329670010.html,https://image.hm.com/assets/hm/9c/1e/9c1e5270766a6280091d2c754aab146840398b7d.jpg,H&M
H&M_1349269002,1349269002,Asymmetric Jacquard-Jersey Bandeau Top,H&M,White,24.99,,24.99,24.99,USD,ladies_tops_tube,True,,,,Available,False,True,"M, S, XS, L",4,8,https://www2.hm.com/en_us/productpage.1349269002.html,https://image.hm.com/assets/hm/32/38/323856c05b41b0a9126b6d6a0b8de668648ce7ed.jpg,H&M
H&M_1351938003,1351938003,Batwing-Sleeved Viscose Top,H&M,Black,19.99,,19.99,19.99,USD,ladies_basics_tops_longsleeve,False,,,,Available,False,True,"XS, S, XL, XXL, M, L",6,12,https://www2.hm.com/en_us/productpage.1351938003.html,https://image.hm.com/assets/hm/b6/39/b63935d0a2282f6fa6ddbae9ebdbc67af273b7d0.jpg,H&M
H&M_1350359002,1350359002,Embroidered Blouse,H&M,Light beige,89.99,,89.99,89.99,USD,ladies_shirtsblouses_blouses,True,,,,Available,False,True,"L, S, M",3,6,https://www2.hm.com/en_us/productpage.1350359002.html,https://image.hm.com/assets/hm/a6/d2/a6d2566c3be8a2927f17e2c65a33ae26a63baedb.jpg,H&M
H&M_1246922058,1246922058,Midi Skirt,H&M,Burgundy,29.99,,29.99,29.99,USD,Ladies_skirts_highwaisted,True,,,,Available,False,True,"XXL, XL, S, XS, L, M",6,12,https://www2.hm.com/en_us/productpage.1246922058.html,https://image.hm.com/assets/hm/a2/da/a2da413501bd18b1268a78437a4daca1e45561ab.jpg,H&M
H&M_1340763001,1340763001,Viscose-Blend Pull-On Pants,H&M,Light khaki green,27.99,,27.99,27.99,USD,ladies_trousers,True,,,,Available,False,True,"M, L, XS, S",4,8,https://www2.hm.com/en_us/productpage.1340763001.html,https://image.hm.com/assets/hm/68/ca/68ca5443be5ec4a5536874af74224e13ea835fab.jpg,H&M
H&M_1309848011,1309848011,Barrel-Leg High-Waist Jeans,H&M,Dark denim blue,39.99,,39.99,39.99,USD,ladies_jeans_barrel,False,,,,Available,False,True,"18, 20, 0, 2, 4, 6, 8, 10, 12, 14, 16",11,22,https://www2.hm.com/en_us/productpage.1309848011.html,https://image.hm.com/assets/hm/ea/20/ea20f55ba1d9e60168afc48edb183daa54064c8d.jpg,H&M
H&M_1260556028,1260556028,Ribbed T-Shirt,H&M,Dark taupe,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XL, XXL, M, L, XS, S",6,12,https://www2.hm.com/en_us/productpage.1260556028.html,https://image.hm.com/assets/hm/84/82/8482e8ac93e33d8d80d2213077f656d594db60e8.jpg,H&M
H&M_1347186003,1347186003,Fitted Modal T-Shirt,H&M,Cream,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XS, S, M, L, XL",5,10,https://www2.hm.com/en_us/productpage.1347186003.html,https://image.hm.com/assets/hm/a2/b7/a2b738c4e6d3cd25c4cca70acf026d8450076bf7.jpg,H&M
H&M_1338299002,1338299002,Asymmetric Dual-Fabric Dress,H&M,Plum purple,29.99,,29.99,29.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"XXS, XS, S",3,6,https://www2.hm.com/en_us/productpage.1338299002.html,https://image.hm.com/assets/hm/80/62/8062ba1c51b545bf41d16236109e1c3443abb4b7.jpg,H&M
H&M_1351927002,1351927002,Long-Sleeved Boat-Neck Top,H&M,Navy blue/red striped,19.99,,19.99,19.99,USD,ladies_tops_longsleeve,True,,,,Available,False,True,"XS, L, XL, S, M",5,10,https://www2.hm.com/en_us/productpage.1351927002.html,https://image.hm.com/assets/hm/03/70/0370fc78776259c526aa08d575b1bfbb86f74a16.jpg,H&M
H&M_1352703001,1352703001,Tie-Detail Pants with Eyelet Embroidery,H&M,Black,79.99,,79.99,79.99,USD,ladies_trousers,True,,,,Available,False,True,"L, M, S",3,6,https://www2.hm.com/en_us/productpage.1352703001.html,https://image.hm.com/assets/hm/5e/57/5e576e05160ed81cf52d54ca4e56c998ff557f72.jpg,H&M
H&M_1350325001,1350325001,Smocked Ruffle-Trimmed Top,H&M,Black/gingham,24.99,,24.99,24.99,USD,ladies_tops,False,,,,Available,False,True,"XS, M, S, XL, L",5,10,https://www2.hm.com/en_us/productpage.1350325001.html,https://image.hm.com/assets/hm/cd/3c/cd3ce0be3359496c0a8c4939f652ae95eee929e0.jpg,H&M
H&M_1340763003,1340763003,Viscose-Blend Pull-On Pants,H&M,Dark gray,27.99,,27.99,27.99,USD,ladies_trousers,True,,,,Available,False,True,"L, M, S, XS",4,8,https://www2.hm.com/en_us/productpage.1340763003.html,https://image.hm.com/assets/hm/78/cc/78cc0c7b8b036038b29d8f285e3d882d3095268b.jpg,H&M
H&M_1295947003,1295947003,Slacks,H&M,Dark brown,29.99,,29.99,29.99,USD,ladies_trousers_chinosslacks,False,,,,Available,False,True,"8, 10, 12, 14, 0, 22, 2, 4, 6, 18, 20, 16",12,24,https://www2.hm.com/en_us/productpage.1295947003.html,https://image.hm.com/assets/hm/0b/4d/0b4d6497b30f7ba8d7e1331328dcf8875067d13a.jpg,H&M
H&M_1260556002,1260556002,Ribbed T-Shirt,H&M,White,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"S, XS, XXL, XL, L, M",6,12,https://www2.hm.com/en_us/productpage.1260556002.html,https://image.hm.com/assets/hm/9f/a9/9fa93a101ea73edcf9f1ea024feee079381f0e47.jpg,H&M
H&M_1360827001,1360827001,Ruffled Cotton Blouse,H&M,Cream,59.99,,59.99,59.99,USD,ladies_shirtsblouses_blouses,True,,,,Available,False,True,"XS, S, M, L",4,8,https://www2.hm.com/en_us/productpage.1360827001.html,https://image.hm.com/assets/hm/03/74/0374e324a79ba3b55285cfa1c0e8eae6aa3130d9.jpg,H&M
H&M_1340210004,1340210004,Scarf-Detail Shirt,H&M,Dark beige/pinstriped,39.99,,39.99,39.99,USD,ladies_shirtsblouses_shirts,True,,,,Available,False,True,"S, XS, L, M",4,8,https://www2.hm.com/en_us/productpage.1340210004.html,https://image.hm.com/assets/hm/bf/2d/bf2da39215e6c6d946228cc47fefe10b66534b12.jpg,H&M
H&M_1343919001,1343919001,Long-sleeved jersey top,H&M,Black,9.99,,9.99,9.99,USD,ladies_tops_longsleeve,False,,,,Available,False,True,"L, M, S, XS, XXL, XL",6,12,https://www2.hm.com/en_us/productpage.1343919001.html,https://image.hm.com/assets/hm/53/8e/538e88168b15476cb57de61f659d05bb950ed2b9.jpg,H&M
H&M_1339470004,1339470004,Knit Off-the-Shoulder Top,H&M,Dark beige,19.99,,19.99,19.99,USD,ladies_tops_knitted,False,,,,Available,False,True,"S, XS, L, M",4,8,https://www2.hm.com/en_us/productpage.1339470004.html,https://image.hm.com/assets/hm/45/07/4507a63539b8a1bce375ccdd446eaafc74b903b0.jpg,H&M
H&M_1341688022,1341688022,Oversized Printed T-Shirt,H&M,Cream/The Rolling Stones,19.99,,19.99,19.99,USD,ladies_tops_printed_tshirts,True,,,,Available,False,True,"XL, XXL, M, L, XS, S",6,12,https://www2.hm.com/en_us/productpage.1341688022.html,https://image.hm.com/assets/hm/80/65/8065e8d74e0b8d1f8055e456555fd0cf6ac6a314.jpg,H&M
H&M_1341808002,1341808002,Fitted T-Shirt,H&M,Black,14.99,,14.99,14.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"S, XS, L, M, XXL, XL",6,12,https://www2.hm.com/en_us/productpage.1341808002.html,https://image.hm.com/assets/hm/11/44/1144fef425d00748eed48eab2946e152525d3aa6.jpg,H&M
H&M_1322471002,1322471002,Fitted Shirt,H&M,White,19.99,,19.99,19.99,USD,ladies_shirtsblouses_shirts,False,,,,Available,False,True,"S, M, L, XL, XS",5,10,https://www2.hm.com/en_us/productpage.1322471002.html,https://image.hm.com/assets/hm/33/2d/332d55883d8e373d2c2c76b75b0faf9bb5874d67.jpg,H&M
H&M_1152096071,1152096071,Sweatshorts,H&M,Burgundy,12.99,,12.99,12.99,USD,ladies_basics,False,,,,Available,False,True,"S, M, XS",3,6,https://www2.hm.com/en_us/productpage.1152096071.html,https://image.hm.com/assets/hm/23/e4/23e440e0faf5125a56e72886bae9e45ec729cbef.jpg,H&M
H&M_1341964002,1341964002,MAMA Ribbed Jersey T-Shirt,H&M,Cream,14.99,,14.99,14.99,USD,ladies_maternity_tops,False,,,,Available,False,True,"XXL, XL, L, M, S, XS",6,12,https://www2.hm.com/en_us/productpage.1341964002.html,https://image.hm.com/assets/hm/12/23/1223c5e9aa669b65c2b2cc45e9bfaa94cb208a2d.jpg,H&M
H&M_1316907004,1316907004,Button-Front Top with Collar,H&M,Light beige,22.99,,22.99,22.99,USD,ladies_tops_collared,False,,,,Available,False,True,"L, M, S, XS",4,8,https://www2.hm.com/en_us/productpage.1316907004.html,https://image.hm.com/assets/hm/ee/da/eedae99e21daa1360efe85eb57c9951488b3b158.jpg,H&M
H&M_1336592002,1336592002,Flared Satin Pants,H&M,Cream,24.99,,24.99,24.99,USD,ladies_trousers,False,,,,Available,False,True,"XXL, XL, L, M, S, XS, XXS",7,14,https://www2.hm.com/en_us/productpage.1336592002.html,https://image.hm.com/assets/hm/95/64/9564d428fbdd75c760e5452855adcd6f553fdca7.jpg,H&M
H&M_1295947002,1295947002,Slacks,H&M,Navy blue,29.99,,29.99,29.99,USD,ladies_trousers_chinosslacks,False,,,,Available,False,True,"4, 2, 24, 0, 22, 20, 12, 10, 8, 6, 18, 14",12,24,https://www2.hm.com/en_us/productpage.1295947002.html,https://image.hm.com/assets/hm/ca/6f/ca6f49716aa6cadd263d5f2ffc8be4251820f7d0.jpg,H&M
H&M_1347439001,1347439001,Crinkled Boat-Neck Dress,H&M,Cream,39.99,,39.99,39.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"L, XS, M, S",4,8,https://www2.hm.com/en_us/productpage.1347439001.html,https://image.hm.com/assets/hm/93/17/93170496ef0576565f25f21a629ef477dba6b797.jpg,H&M
H&M_1357093002,1357093002,Twist-Detail High-Low Top,H&M,Dark brown,22.99,,22.99,22.99,USD,ladies_tops_shortsleeve,True,,,,Available,False,True,"S, M, XS, L",4,8,https://www2.hm.com/en_us/productpage.1357093002.html,https://image.hm.com/assets/hm/b0/57/b057bf1d74cfc0a0f329b299563b236fb0f17fd8.jpg,H&M
H&M_1333631012,1333631012,Viscose Tunic Dress,H&M,Dark brown/zebra print,19.99,,19.99,19.99,USD,ladies_dresses_shortdresses,True,,,,Available,False,True,"XS, S, M, L, XL",5,10,https://www2.hm.com/en_us/productpage.1333631012.html,https://image.hm.com/assets/hm/15/88/15884a11567d1406844b1aab7acde82e610eb5e0.jpg,H&M
H&M_1357162003,1357162003,Printed Cotton T-Shirt,H&M,Cream/Sol y Sal,19.99,,19.99,19.99,USD,ladies_tops_printed_tshirts,False,,,,Available,False,True,"M, S, L, XS",4,8,https://www2.hm.com/en_us/productpage.1357162003.html,https://image.hm.com/assets/hm/6f/f7/6ff7523c9df29034e5cc13c48de994b89e8adcc2.jpg,H&M
H&M_1341964001,1341964001,MAMA Ribbed Jersey T-Shirt,H&M,Black,14.99,,14.99,14.99,USD,ladies_maternity_tops,False,,,,Available,False,True,"XXL, XL, L, M, S, XS",6,12,https://www2.hm.com/en_us/productpage.1341964001.html,https://image.hm.com/assets/hm/ec/f1/ecf1fab5dd1c80c17be84b97e4bee4fcaf6ef63b.jpg,H&M
H&M_1260556031,1260556031,Ribbed T-Shirt,H&M,Light beige,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"S, XS, L, M, XXL, XL",6,12,https://www2.hm.com/en_us/productpage.1260556031.html,https://image.hm.com/assets/hm/12/66/1266c25c5db2ae414628ed0ee08684e31694dbbe.jpg,H&M
H&M_1347085005,1347085005,Asymmetric Butterfly-Sleeved Top,H&M,Cream,24.99,,24.99,24.99,USD,ladies_tops_shortsleeve,False,,,,Available,False,True,"M, L, XS, S",4,8,https://www2.hm.com/en_us/productpage.1347085005.html,https://image.hm.com/assets/hm/53/57/5357bfc60bffb12ab12754a3a712392a8457d738.jpg,H&M
H&M_1348111001,1348111001,MAMA Wide Low Waist Jeans,H&M,Denim blue,54.99,,54.99,54.99,USD,ladies_maternity_jeans,True,,,,Available,False,True,"XS, XXL, M, S, XL, L",6,12,https://www2.hm.com/en_us/productpage.1348111001.html,https://image.hm.com/assets/hm/72/15/721580f3badc5bc0fe261928bf9f88f976d7a8e5.jpg,H&M
H&M_579541211,579541211,Fine-Knit Cardigan,H&M,Gray melange,17.99,,17.99,17.99,USD,ladies_basics_cardigansjumpers,False,,,,Available,False,True,"XL, XXL, M, L, XS, S, XXS",7,14,https://www2.hm.com/en_us/productpage.0579541211.html,https://image.hm.com/assets/hm/ef/f9/eff981e4aa59da87641998eb2ad0c931402c8eae.jpg,H&M
H&M_1257593007,1257593007,Ribbed Tank Top,H&M,White,9.99,,9.99,9.99,USD,ladies_basics_tops_vests,False,,,,Available,False,True,"L, M, XXL, XL",4,8,https://www2.hm.com/en_us/productpage.1257593007.html,https://image.hm.com/assets/hm/b2/cb/b2cb4753a67c82ad2efcdb49b1e2af6be88814a9.jpg,H&M
H&M_1314718014,1314718014,Linen Shirt,H&M,Dark orange,39.99,,39.99,39.99,USD,ladies_premium_selection_tops,False,,,,Available,False,True,"XL, L, M, S, XS, XXL",6,12,https://www2.hm.com/en_us/productpage.1314718014.html,https://image.hm.com/assets/hm/34/59/34596314c59c8741104d1444ed9f2eb696a0f714.jpg,H&M
H&M_1348924001,1348924001,Button-Front Midi Dress,H&M,Black,34.99,,34.99,34.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"L, XL, XXL, XS, S, M",6,12,https://www2.hm.com/en_us/productpage.1348924001.html,https://image.hm.com/assets/hm/23/e7/23e71edd020b38513cd1047f30ca119429736cb2.jpg,H&M
H&M_1359236001,1359236001,Embroidered Beach Shorts,H&M,White/flowers,44.99,,44.99,44.99,USD,ladies_swimwear_beachwear,True,,,,Available,False,True,"XS, M, S, XL, L",5,10,https://www2.hm.com/en_us/productpage.1359236001.html,https://image.hm.com/assets/hm/82/09/8209ea3a9677053b1d1dccd2067d3501eb4cac54.jpg,H&M
H&M_1351340003,1351340003,Cotton Polo Shirt,H&M,Light gray melange/striped,19.99,,19.99,19.99,USD,ladies_tops_collared,True,,,,Available,False,True,"XL, L, M, S, XS, XXL",6,12,https://www2.hm.com/en_us/productpage.1351340003.html,https://image.hm.com/assets/hm/69/3c/693c47f051467999aa9cd3e201b8e763ac09603a.jpg,H&M
H&M_1330170060,1330170060,Printed T-Shirt,H&M,Light beige/Paris Atelier,12.99,,12.99,12.99,USD,ladies_tops_printed_tshirts,True,,,,Available,False,True,"XS, S, M, L",4,8,https://www2.hm.com/en_us/productpage.1330170060.html,https://image.hm.com/assets/hm/73/b1/73b161ca83cf8f09e63facb7f6c92703d9ae4b97.jpg,H&M
H&M_1260556032,1260556032,Ribbed T-Shirt,H&M,Gray melange,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XS, M, S, XL, L, XXL",6,12,https://www2.hm.com/en_us/productpage.1260556032.html,https://image.hm.com/assets/hm/28/dd/28ddd3087082d39693d17e3edb7b75dcae3de596.jpg,H&M
H&M_1290209017,1290209017,Boxy T-Shirt,H&M,Navy blue,12.99,,12.99,12.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"L, M, XXL, XL, S, XS",6,12,https://www2.hm.com/en_us/productpage.1290209017.html,https://image.hm.com/assets/hm/e6/e5/e6e53ed7836b8deda54c955ddadd00d4325490c0.jpg,H&M
H&M_1347186002,1347186002,Fitted Modal T-Shirt,H&M,Dark dusty purple,9.99,,9.99,9.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"M, S, XS, XL, L",5,10,https://www2.hm.com/en_us/productpage.1347186002.html,https://image.hm.com/assets/hm/7b/53/7b537145b5d18180cffa09c4ecce3c91d4f1f124.jpg,H&M
H&M_1340697001,1340697001,Ribbed Cotton Tank Top,H&M,Black,12.99,,12.99,12.99,USD,ladies_basics_tops_vests,False,,,,Available,False,True,"XL, XXL, M, L, XS, S",6,12,https://www2.hm.com/en_us/productpage.1340697001.html,https://image.hm.com/assets/hm/88/a0/88a01f546a11ad8e5646d5365a79913323822504.jpg,H&M
H&M_1347316001,1347316001,Lace-Trimmed Camisole Top,H&M,Light beige,29.99,,29.99,29.99,USD,ladies_tops_vests,True,,,,Available,False,True,"S, M, L, XS",4,8,https://www2.hm.com/en_us/productpage.1347316001.html,https://image.hm.com/assets/hm/93/81/9381529cdf1b84ee89b9efe12122b70cc803205f.jpg,H&M
H&M_1346094001,1346094001,Wide-Leg Pants with Belt,H&M,Cream,34.99,,34.99,34.99,USD,ladies_trousers_dressed,False,,,,Available,False,True,"16, 12, 14, 2, 18, 8, 10, 4, 6",9,18,https://www2.hm.com/en_us/productpage.1346094001.html,https://image.hm.com/assets/hm/9b/b4/9bb4b6f6336219d8ae90a19cc9de484015c64267.jpg,H&M
H&M_1142908087,1142908087,Fitted Microfiber T-shirt,H&M,Light dusty blue,12.99,,12.99,12.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"S, M, XS, XXL, L, XL",6,12,https://www2.hm.com/en_us/productpage.1142908087.html,https://image.hm.com/assets/hm/21/a5/21a5b46f83e808e8e3053c987fdbe0e07761550c.jpg,H&M
H&M_1339884001,1339884001,Textured-Knit Cardigan,H&M,Navy blue,19.99,,19.99,19.99,USD,ladies_cardigansjumpers_cardigans,True,,,,Available,False,True,"XL, XXL, XS, S, M, L",6,12,https://www2.hm.com/en_us/productpage.1339884001.html,https://image.hm.com/assets/hm/0d/aa/0daa6f8060449ea4704154f6a0909e5ff1a58e5b.jpg,H&M
H&M_1199249063,1199249063,Wide-leg Joggers,H&M,Dark pigeon blue,19.99,,19.99,19.99,USD,ladies_basics_trousersleggings,True,,,,Available,False,True,"XS, L, XL, S, M, XXL",6,12,https://www2.hm.com/en_us/productpage.1199249063.html,https://image.hm.com/assets/hm/8e/52/8e52519869c3c8784091627d9d6f076e84d89288.jpg,H&M
H&M_1348668002,1348668002,Poplin Dress with Flared Skirt,H&M,Black,29.99,,29.99,29.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"XS, M, S, XL, L",5,10,https://www2.hm.com/en_us/productpage.1348668002.html,https://image.hm.com/assets/hm/66/97/6697f954582562a8fb82b5cdf4fd1b3d82be13b6.jpg,H&M
H&M_1350173003,1350173003,Fine-knit cape top,H&M,Dark gray,29.99,,29.99,29.99,USD,ladies_tops_knitted,True,,,,Available,False,True,"S, XS, XL, L, M",5,10,https://www2.hm.com/en_us/productpage.1350173003.html,https://image.hm.com/assets/hm/51/7f/517f8105f59741816909a06f972d3ae81ac55fbc.jpg,H&M
H&M_1339884003,1339884003,Textured-Knit Cardigan,H&M,Burgundy,19.99,,19.99,19.99,USD,ladies_cardigansjumpers_cardigans,True,,,,Available,False,True,"S, XS, L, M, XXL, XL",6,12,https://www2.hm.com/en_us/productpage.1339884003.html,https://image.hm.com/assets/hm/cb/07/cb074c0a5ab5f7d3eca2a307de26023e98493347.jpg,H&M
H&M_1350382001,1350382001,Embroidered Mini Skirt,H&M,Black,79.99,,79.99,79.99,USD,ladies_skirts,True,,,,Available,False,True,"10, 14, 2, 6, 18",5,10,https://www2.hm.com/en_us/productpage.1350382001.html,https://image.hm.com/assets/hm/48/c7/48c74422b7cecf2a230ff41d302c6de0e94c4e4e.jpg,H&M
H&M_1359294001,1359294001,Beaded Necklace,H&M,Pink/cream/gold-colored,19.99,,19.99,19.99,USD,ladies_accessories_jewellery_necklaces,True,,,,Available,False,True,NOSIZE,1,2,https://www2.hm.com/en_us/productpage.1359294001.html,https://image.hm.com/assets/hm/6f/a3/6fa305c57e6f566f79821e246b00f2b908239d53.jpg,H&M
H&M_1348668001,1348668001,Poplin Dress with Flared Skirt,H&M,Burgundy,29.99,,29.99,29.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"S, XS, L, M, XL",5,10,https://www2.hm.com/en_us/productpage.1348668001.html,https://image.hm.com/assets/hm/20/58/205803b437b316e4bb92332733f967edb7e23600.jpg,H&M
H&M_1361330001,1361330001,Dress with Flared Skirt,H&M,Light beige/floral,44.99,,44.99,44.99,USD,ladies_dresses_flared,True,,,,Available,False,True,"M, S, XL, L, XXL, XS",6,12,https://www2.hm.com/en_us/productpage.1361330001.html,https://image.hm.com/assets/hm/a1/08/a10853ac9db5f11a040081159bd096557e91e3b7.jpg,H&M
H&M_1350029001,1350029001,Patterned Dressy Shorts,H&M,Beige/snakeskin pattern,29.99,,29.99,29.99,USD,Ladies_shorts_highwaisted,True,,,,Available,False,True,"8, 6, 12, 10, 4, 2",6,12,https://www2.hm.com/en_us/productpage.1350029001.html,https://image.hm.com/assets/hm/27/af/27afab204571bb9ede13193a3e65f9332151237e.jpg,H&M
H&M_1359351006,1359351006,Fine-Knit Cape,H&M,Black,24.99,,24.99,24.99,USD,ladies_cardigansjumpers_ponchos,True,,,,Available,False,True,ONESIZE,1,2,https://www2.hm.com/en_us/productpage.1359351006.html,https://image.hm.com/assets/hm/1b/d1/1bd11bceaa2c859e4d65a04a361578a0dffb8b69.jpg,H&M
H&M_1330170058,1330170058,Printed T-Shirt,H&M,Pink/Malibu,12.99,,12.99,12.99,USD,ladies_tops_printed_tshirts,True,,,,Available,False,True,"L, M, S, XS",4,8,https://www2.hm.com/en_us/productpage.1330170058.html,https://image.hm.com/assets/hm/f9/e6/f9e658e47a6d8f36bc04870e3e219590a76cde34.jpg,H&M
H&M_1342803001,1342803001,Denim Wrap Shirt,H&M,Denim blue,27.99,,27.99,27.99,USD,ladies_shirtsblouses_denimshirts,True,,,,Available,False,True,"XS, M, S",3,6,https://www2.hm.com/en_us/productpage.1342803001.html,https://image.hm.com/assets/hm/04/d4/04d4dcbc6ac6e9a069a0df2733613aff13aa4d42.jpg,H&M
H&M_1353445001,1353445001,Denim Bermuda Shorts,H&M,Light denim blue,39.99,,39.99,39.99,USD,Ladies_shorts_highwaisted,True,,,,Available,False,True,"8, 10, 12, 14, 2, 4, 6, 18, 16",9,18,https://www2.hm.com/en_us/productpage.1353445001.html,https://image.hm.com/assets/hm/3f/29/3f297306f11f8ee3ea5dac8754a76902af366c26.jpg,H&M
H&M_1316907006,1316907006,Button-Front Top with Collar,H&M,Light dusty blue,22.99,,22.99,22.99,USD,ladies_tops_collared,False,,,,Available,False,True,"M, L, XS, S",4,8,https://www2.hm.com/en_us/productpage.1316907006.html,https://image.hm.com/assets/hm/54/74/5474e3eed550d5eb9aa35e86615465a89b2a2f3e.jpg,H&M
H&M_925212001,925212001,Oxford Shirt,H&M,White,24.99,,24.99,24.99,USD,ladies_shirtsblouses_shirts,False,,,,Available,False,True,"XS, M, S, XL, L, XXL",6,12,https://www2.hm.com/en_us/productpage.0925212001.html,https://image.hm.com/assets/hm/d6/11/d6115426af0b4851816759d7a4c5e428a6d160c3.jpg,H&M
H&M_1347125003,1347125003,Draped Viscose Top,H&M,Dark blue,14.99,,14.99,14.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"L, M, S, XS",4,8,https://www2.hm.com/en_us/productpage.1347125003.html,https://image.hm.com/assets/hm/55/81/55816728792a098a7ea40baee1dc883a27124edb.jpg,H&M
H&M_1330170047,1330170047,Printed T-Shirt,H&M,Dusty pink/Solare,12.99,,12.99,12.99,USD,ladies_tops_printed_tshirts,False,,,,Available,False,True,"XS, M, S, L",4,8,https://www2.hm.com/en_us/productpage.1330170047.html,https://image.hm.com/assets/hm/44/01/4401884f6a6502b8e42e1f223d6272b23b2dca84.jpg,H&M
H&M_1367088001,1367088001,Lace-Trimmed Rib-Knit Top,H&M,Black/cream,19.99,,19.99,19.99,USD,ladies_tops_knitted,True,,,,Available,False,True,"L, XL, XS, S, M",5,10,https://www2.hm.com/en_us/productpage.1367088001.html,https://image.hm.com/assets/hm/b0/9a/b09abaea009c50f8aba23ba178336e9c68c18fda.jpg,H&M
H&M_1239334026,1239334026,Cap-sleeved Dress,H&M,Cream/polka dot,24.99,,24.99,24.99,USD,ladies_dresses_bodycon,False,,,,Available,False,True,"XS, S, M, L, XL",5,10,https://www2.hm.com/en_us/productpage.1239334026.html,https://image.hm.com/assets/hm/bb/fc/bbfc800d6627763a4d06eef8e4d119a39360e39d.jpg,H&M
H&M_1344756002,1344756002,Dolman-Sleeved Linen-Blend Shirt,H&M,White,39.99,,39.99,39.99,USD,ladies_premium_selection_tops,False,,,,Available,False,True,"XXL, L, XL, S, M, XS",6,12,https://www2.hm.com/en_us/productpage.1344756002.html,https://image.hm.com/assets/hm/7f/80/7f8083e6f2c80cb57f6aa5be48ca84da313dfc31.jpg,H&M
H&M_1347125002,1347125002,Draped Viscose Top,H&M,Dark brown,14.99,,14.99,14.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XL, M, L, XS, S",5,10,https://www2.hm.com/en_us/productpage.1347125002.html,https://image.hm.com/assets/hm/e1/5b/e15b35d8e76f0434eeceb4bbc2f61e1141fe630d.jpg,H&M
H&M_1362957001,1362957001,Tie-Detail Cutout Dress,H&M,Navy blue/floral,59.99,,59.99,59.99,USD,ladies_dresses_backless,True,,,,Available,False,True,"M, S, XS, L",4,8,https://www2.hm.com/en_us/productpage.1362957001.html,https://image.hm.com/assets/hm/e4/bb/e4bb65e909f3f3f0ee442af89ae3d35e8f3abbfc.jpg,H&M
H&M_1341688023,1341688023,Oversized Printed T-Shirt,H&M,Black/Condé Nast Glamour,19.99,,19.99,19.99,USD,ladies_tops_printed_tshirts,False,,,,Available,False,True,"XXL, XS, L, XL, S, M",6,12,https://www2.hm.com/en_us/productpage.1341688023.html,https://image.hm.com/assets/hm/e6/24/e6246b961f90110a019cf381a86fb38c7d8f05a0.jpg,H&M
H&M_1358089005,1358089005,Oversized Pullover Shirt,H&M,Olive green/striped,34.99,,34.99,34.99,USD,ladies_shirtsblouses_shirts,True,,,,Available,False,True,"S, XS, L, M",4,8,https://www2.hm.com/en_us/productpage.1358089005.html,https://image.hm.com/assets/hm/eb/2b/eb2be6e35555b1fb17f6c621ade3dbd5dea0133e.jpg,H&M
H&M_1329670008,1329670008,Cotton T-Shirt,H&M,Pink,7.99,,7.99,7.99,USD,ladies_basics_tops_shortsleeve,False,,,,Available,False,True,"XL, L, M, S, XS, XXL",6,12,https://www2.hm.com/en_us/productpage.1329670008.html,https://image.hm.com/assets/hm/d5/fc/d5fca1f3110e9c0b1afbba301b57482595f6d6f9.jpg,H&M
H&M_1338599001,1338599001,Kitten-Heeled Suede Mules,H&M,Beige,59.99,,59.99,59.99,USD,ladies_premium_selection_shoes,True,,,,Available,False,True,"5, 4, 7, 6, 11, 10, 9, 8",8,16,https://www2.hm.com/en_us/productpage.1338599001.html,https://image.hm.com/assets/hm/f2/62/f26228db68a768d56ecfcd849ee7b575545047f0.jpg,H&M
